Reporter Name,Partner Name,Year,Trade Flow,Product Group,Export (US$ Thousand),Import (US$ Thousand),Export Product Share (%),Import Product Share (%),Revealed comparative advantage,World Growth (%),Country Growth (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports (US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand)
United Kingdom,Malaysia,2019,EXPIMP,Food Products,71905.7,43489.05,4.15,1.82,2.54,-1.45,8.97,14.69,9.53,565,33.81,3.54,15.93,46.73,121.54,0,7936.26,33734.02,8630.14,14.69,9.53,565,33.81,3.54,15.93,46.73,121.54,0,7936.26,33734.02,8630.14
United Kingdom,Namibia,2019,EXPIMP,Food Products,1068.48,163.03,2.04,0.31,0.51,6.39,-1.9,0.54,1.03,170,0,39.41,4.12,56.47,3.72,0,104.1,104.1,58.93,0.93,1.79,170,0,3.53,9.41,87.06,5.7,0,104.1,104.1,58.93
United Kingdom,Nigeria,2019,EXPIMP,Food Products,99272.58,7027.3,5.94,0.4,2.55,4.54,11.88,8.77,2.3,277,46.21,12.64,13.72,27.44,42.75,0,9.89,2604.64,4381.46,12.15,3.55,277,46.57,11.91,14.08,27.44,46.25,0,20.73,2604.64,4381.46
United Kingdom,Nicaragua,2019,EXPIMP,Food Products,289.92,1732.22,5.11,2.66,0.87,-1.02,-8.68,8.67,12.3,58,0,41.38,3.45,55.17,121.54,0,524.46,1138.62,593.6,18.69,20.26,58,32.76,5.17,6.9,55.17,121.54,0,524.46,1732.22,0
United Kingdom,Netherlands,2019,EXPIMP,Food Products,1073354.85,3776542.99,3.53,7,0.89,-0.63,-1.42,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Norway,2019,EXPIMP,Food Products,219574.92,151213.98,4.7,0.76,1.03,-0.16,0.79,8.19,11.27,531,19.96,9.98,15.25,54.8,131.26,0,653.55,67419.99,83319.11,11.99,12.43,531,21.28,7.34,15.44,55.93,131.26,0,671.02,67442.85,83296.25
United Kingdom,Nepal,2019,EXPIMP,Food Products,1550.52,601.36,7.24,2.62,13.41,-8.5,-3.48,0.44,1.45,201,2.99,74.63,2.49,19.9,15.81,0,195.9,236.22,357.83,14.72,16.92,201,15.92,7.96,16.92,59.2,121.54,0,296.69,591.11,2.93
United Kingdom,New Zealand,2019,EXPIMP,Food Products,59152.98,332688.41,5.52,31.63,0.92,-1.62,1.23,13.08,5.68,614,26.55,5.7,12.21,55.54,121.54,0,324986.76,328540.32,742.9,13.08,5.68,614,26.55,5.7,12.21,55.54,121.54,0,324986.76,328540.32,742.9
United Kingdom,"Other Asia, nes",2019,EXPIMP,Food Products,308386.39,19416.28,16.5,0.42,16.01,-0.44,7.54,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Oman,2019,EXPIMP,Food Products,29845.86,731.95,4.29,0.64,0.64,5.75,-0.06,8.72,12.02,109,1.83,2.75,22.02,73.39,26.38,0,662.69,725.86,6.1,8.72,12.02,109,1.83,2.75,22.02,73.39,26.38,0,662.69,725.86,6.1
United Kingdom,Pakistan,2019,EXPIMP,Food Products,16522.19,20027.12,1.77,1.16,1.58,-4.09,4.64,10.99,5.29,648,0.46,58.8,8.64,32.1,131.26,0,6428.31,12165.52,6105.86,21.09,13.48,648,57.1,1.54,8.64,32.72,131.26,0,6428.31,18269.79,1.58
United Kingdom,Panama,2019,EXPIMP,Food Products,81731.49,2285.57,38.8,7.61,6.14,1.77,10.15,0.2,0,47,0,93.62,4.26,2.13,1.43,0,1919.81,1925.57,360,1.51,0.03,47,0,76.6,21.28,2.13,10.56,0,2050.03,2055.79,229.78
United Kingdom,Peru,2019,EXPIMP,Food Products,33922,45232.16,16.14,7.59,2.77,-1.22,0.81,0.96,0.14,601,0,72.71,2.5,24.79,49.05,0,84.9,5767.74,39463.12,13.1,19.13,601,44.43,8.32,9.32,37.94,49.05,0,157,42450.54,2780.32
United Kingdom,Philippines,2019,EXPIMP,Food Products,33766,91130.51,3.8,13.05,0.68,5.22,1.05,4.98,1.2,684,0.44,67.84,8.48,23.25,121.54,0,7957.8,25851.31,56303.3,16.35,21.57,684,64.91,2.19,8.48,24.42,121.54,0,7957.8,82122.18,32.43
United Kingdom,Papua New Guinea,2019,EXPIMP,Food Products,478.56,16170.42,3.14,16.28,,,,0,0,26,0,100,0,0,0,0,0,0,16170.42,12.02,24.01,26,96.15,3.85,0,0,25,0,0,16148.25,22.17
United Kingdom,Poland,2019,EXPIMP,Food Products,395259.28,1584324.92,5.83,11.11,1.87,-0.92,0.75,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Portugal,2019,EXPIMP,Food Products,125789.51,261953.71,6.27,6.45,1.22,-3.41,2.06,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Paraguay,2019,EXPIMP,Food Products,20756.99,73949.27,50.43,80.64,6.64,-6.57,3.58,31.25,0.04,3,0,33.33,0,66.67,62.51,0,0,48.56,73900.71,31.25,0.04,3,0,33.33,0,66.67,62.51,0,0,48.56,73900.71
United Kingdom,Occ.Pal.Terr,2019,EXPIMP,Food Products,1856.12,315.42,43.32,6.27,1.31,2.02,17.32,0,0,57,0,100,0,0,0,0,0,0,315.42,13.69,14.53,57,45.61,3.51,26.32,24.56,26.6,0,29.64,315.42,0
United Kingdom,Qatar,2019,EXPIMP,Food Products,76497.9,1.76,2.35,0,1.13,-4.52,2.58,4.53,4.53,8,0,0,0,100,4.53,4.53,0,1.76,0,4.53,4.53,8,0,0,0,100,4.53,4.53,0,1.76,0
United Kingdom,Romania,2019,EXPIMP,Food Products,73684.88,102633.76,4.54,4,0.93,2.76,3.49,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Russian Federation,2019,EXPIMP,Food Products,152086.59,129921.56,4.5,0.92,2.57,0.9,6.54,8.93,2.51,279,35.13,10.39,15.41,39.07,57.6,0,13242.62,28480.79,101404.12,8.93,2.51,279,35.13,10.39,15.41,39.07,57.6,0,13242.62,28480.79,101404.12
United Kingdom,Rwanda,2019,EXPIMP,Food Products,197.25,1.28,1.12,0.01,0.86,1.81,28.18,0,0,1,0,100,0,0,0,0,0,0,1.28,9.6,9.6,1,100,0,0,0,9.6,9.6,0,1.28,0
United Kingdom,Saudi Arabia,2019,EXPIMP,Food Products,171259.39,707.83,4.09,0.03,1.07,2.08,5.55,10.69,11.32,69,37.68,11.59,27.54,23.19,52.39,0,186.14,601.99,56.25,10.69,11.32,69,37.68,11.59,27.54,23.19,52.39,0,186.14,601.99,56.25
United Kingdom,Senegal,2019,EXPIMP,Food Products,1600.94,10.95,0.72,0.02,0.91,3.67,9.02,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,"Serbia, FR(Serbia/Montenegro)",2019,EXPIMP,Food Products,11030.17,21293.25,5.16,6.13,0.84,4.19,-7.3,0.07,0.01,631,0,74.01,2.54,23.45,5.7,0,48.72,48.72,21074.44,12.52,19.43,631,28.05,7.92,11.89,52.14,121.54,0,8522.73,20957.67,165.49
United Kingdom,Singapore,2019,EXPIMP,Food Products,515212.37,27354.15,7.48,1.24,3.72,0.27,-2.28,16.47,16.1,478,27.2,7.74,17.99,47.07,93.42,0,13809.47,25819.31,904.2,16.47,16.1,478,27.2,7.74,17.99,47.07,93.42,0,13809.47,25819.31,904.2
United Kingdom,Solomon Islands,2019,EXPIMP,Food Products,0,149.5,,0.87,,,,0,0,25,0,100,0,0,0,0,0,0,149.5,24.04,24.04,25,100,0,0,0,25,24,0,149.5,0
United Kingdom,Sierra Leone,2019,EXPIMP,Food Products,6889.53,3.23,15.68,0.25,,,,0,0,1,0,100,0,0,0,0,0,0,3.23,0,0,1,0,100,0,0,0,0,0,0,3.23
United Kingdom,El Salvador,2019,EXPIMP,Food Products,1315.86,7836.12,2.39,42.41,2.29,2.03,5.12,21.13,21.19,34,0,88.24,5.88,5.88,93.42,0,78.22,2043.04,5793.08,27.64,23.69,34,73.53,5.88,11.76,8.82,93.42,0,78.22,7836.12,0
United Kingdom,San Marino,2019,EXPIMP,Food Products,55.96,127.24,0.81,2.2,,,,0,0,31,0,100,0,0,0,0,0,0,127.24,8.72,7.9,31,22.58,0,48.39,29.03,17.3,0.08,122.86,127.24,0
United Kingdom,Somalia,2019,EXPIMP,Food Products,4111.27,331.02,25.47,31.83,,,,0,0,25,0,100,0,0,0,0,0,0,331.02,24.04,24.04,25,100,0,0,0,25,24,0,331.02,0
United Kingdom,Sudan,2019,EXPIMP,Food Products,4429.56,57.65,4.26,0.61,,,,21.38,29.7,112,28.57,0,2.68,68.75,36.27,12.8,0.84,57.65,0,21.38,29.7,112,28.57,0,2.68,68.75,36.27,12.8,0.84,57.65,0
United Kingdom,Slovak Republic,2019,EXPIMP,Food Products,18077.86,42573.69,1.32,1.3,0.43,0.58,-20.82,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Slovenia,2019,EXPIMP,Food Products,22954.03,22044.09,6.44,3.99,1.29,-0.56,5.24,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Sweden,2019,EXPIMP,Food Products,310753.66,234821.48,4.88,2.84,1.07,-0.52,-0.69,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Eswatini,2019,EXPIMP,Food Products,782.81,6486.18,17.96,64.96,1.39,3.77,-3.17,0,0,354,0,100,0,0,0,0,0,0,6486.18,20.88,21.32,354,65.25,1.13,3.67,29.94,59.42,0,6.43,6486.18,0
United Kingdom,Seychelles,2019,EXPIMP,Food Products,2946.52,75350.91,8.66,96.63,2.41,-10.08,-12.1,0,0,42,0,100,0,0,0,0,0,0,75350.91,8.01,24.03,42,59.52,30.95,9.52,0,25,0,3.77,75335.04,15.88
United Kingdom,Syrian Arab Republic,2019,EXPIMP,Food Products,349.02,268.26,2.32,7.09,,,,10.85,9.52,268,34.7,9.33,14.18,41.79,54.21,0,76.14,250.19,14.74,16.97,14.97,268,42.54,1.49,14.18,41.79,57.71,0,76.14,264.93,0
United Kingdom,Thailand,2019,EXPIMP,Food Products,91210.89,916978.43,5.83,23.89,2.69,-2.88,-4.61,18.52,48.16,1058,52.84,4.35,9.55,33.27,121.54,0,72900.75,910993.25,4485.36,18.52,48.16,1058,52.84,4.35,9.55,33.27,121.54,0,72900.75,910993.25,4485.36
United Kingdom,Tonga,2019,EXPIMP,Food Products,0,69.06,,58.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,Trinidad and Tobago,2019,EXPIMP,Food Products,14435.28,2942.04,10.57,2.28,1.23,-0.44,-1.29,0,0,72,0,100,0,0,0,0,0,0,2787.68,7.82,3.81,72,29.17,30.56,20.83,19.44,52.39,0,863.92,2632.53,155.15
United Kingdom,Tunisia,2019,EXPIMP,Food Products,1804.71,1124.71,0.82,0.48,0.71,-7.58,-4.39,7.99,9.57,161,24.22,14.29,6.83,54.66,36.27,0,256.83,784.44,112.36,14.74,17.02,161,35.4,3.11,6.83,54.66,36.27,0,256.83,896.79,0
United Kingdom,Turkey,2019,EXPIMP,Food Products,134003.73,243143.86,2.09,2.01,1.3,1.58,0.65,4.74,3.81,1311,1.37,56.98,8.01,33.64,121.68,0,76475.2,141520.28,101519.96,16.63,16.07,1311,47.67,4.27,8.92,39.13,152.39,0,76476.53,217759.2,25281.04
United Kingdom,Tanzania,2019,EXPIMP,Food Products,5645.35,160.13,3.93,0.78,1.6,-9.52,-9.47,0,0,2,0,100,0,0,0,0,0,0,160.13,9.6,9.6,2,50,0,50,0,9.6,9.6,153.94,160.13,0
United Kingdom,Uganda,2019,EXPIMP,Food Products,3238.18,204.24,6.54,1.19,1.59,6.37,-2.77,0,0,56,0,100,0,0,0,0,0,0,203.09,10.24,10.62,56,19.64,19.64,14.29,46.43,29.3,0,15.29,195.63,7.46
United Kingdom,Ukraine,2019,EXPIMP,Food Products,24145.08,39099.89,3.67,5.17,2.07,5.72,2.72,2.3,0.49,403,2.73,60.3,6.95,30.02,57.6,0,4070.72,5357.32,33732.75,13.33,5.22,403,27.05,3.97,19.85,49.13,57.6,0,9033.71,16694,22396.07
United Kingdom,Uruguay,2019,EXPIMP,Food Products,40364.96,13879.34,23.15,22.14,3.15,-5.14,3.43,0.93,0.15,166,0,1.2,9.64,89.16,5.7,0,754.09,754.09,13125.25,0.93,0.15,166,0,1.2,9.64,89.16,5.7,0,754.09,754.09,13125.25
United Kingdom,United States,2019,EXPIMP,Food Products,2410926.5,1097533.65,3.28,1.64,1.36,1.65,1.54,17.9,9.97,1594,42.35,5.27,8.66,43.73,152.39,0,552026.09,860755.88,222596.21,17.9,9.97,1594,42.35,5.27,8.66,43.73,152.39,0,552026.09,860755.88,222596.21
United Kingdom,Uzbekistan,2019,EXPIMP,Food Products,2452.8,6.06,4.7,0,1.73,5.07,19.72,9.46,8.32,36,25,0,50,25,12.8,0.08,6.06,6.06,0,10.32,9.48,36,25,0,50,25,17.3,0.08,6.06,6.06,0
United Kingdom,St. Vincent and the Grenadines,2019,EXPIMP,Food Products,731.18,112.57,4.08,6.97,0.67,0.78,9.23,0,0,12,0,100,0,0,0,0,0,0,57.51,7.61,6.05,12,8.33,25,33.33,33.33,20.85,0,2.15,21.49,36.02
United Kingdom,Venezuela,2019,EXPIMP,Food Products,10053.7,352.69,34.37,0.83,,,,2.57,2.42,8,12.5,37.5,50,0,7.7,0,167.9,278.94,73.76,2.57,2.42,8,12.5,37.5,50,0,7.7,0,167.9,278.94,73.76
United Kingdom,British Virgin Islands,2019,EXPIMP,Food Products,1561.74,9.44,9.42,0.2,,,,0,0,1,0,100,0,0,0,0,0,0,9.44,0,0,1,0,100,0,0,0,0,0,0,9.44
United Kingdom,Vietnam,2019,EXPIMP,Food Products,51318.79,137377.97,6.61,2.28,1.08,1.16,-8.36,12.38,8.42,637,64.99,3.61,8.63,22.76,121.54,0,17045.9,134508.07,1590.14,16.87,18.75,637,66.25,2.35,8.63,22.76,121.54,0,17045.9,134508.07,1590.14
United Kingdom,Vanuatu,2019,EXPIMP,Food Products,0,34.62,,23.84,,,,0,0,1,0,100,0,0,0,0,0,0,34.62,0,0,1,0,100,0,0,0,0,0,0,34.62
United Kingdom, World,2019,EXPIMP,Food Products,20025798.74,33345267.88,4.28,4.82,1.57,-0.4,-1.02,10.12,13.09,39006,17.95,41.92,7.17,32.96,3000,0,2288593.74,4775755.13,2904693.37,34.43,18.08,1800,46.17,5.17,0.36,1.89,3000,0,2485107.13,6135579.64,1544868.86
United Kingdom,South Africa,2019,EXPIMP,Food Products,256856.64,220866.41,10.93,2.61,2.48,-0.13,-1.11,7.66,12.72,1066,12.95,44.47,8.44,34.15,152.39,0,141371.81,212190.64,7209.22,15.8,16.68,1066,36.12,6,10.32,47.56,152.39,0,141576.56,217203.96,2195.9
United Kingdom,Zambia,2019,EXPIMP,Food Products,1273.35,4174.36,1.51,39.46,0.32,-1.98,-7.88,0,0,2,0,100,0,0,0,0,0,0,4174.36,84.5,84.5,2,0,0,0,100,93.42,75.58,0,4174.36,0
United Kingdom,Zimbabwe,2019,EXPIMP,Food Products,2273.12,2096.34,4.55,2.33,0.07,-33.49,-12.6,0,0,147,0,100,0,0,0,0,0,0,2096.34,13.69,7.7,147,44.9,1.36,14.29,39.46,46.25,0,21.74,2096.34,0
United Kingdom,East Asia & Pacific,2019,EXPIMP,Food Products,2738551.11,2615176.59,3.69,2.2,,,,17.63,25.54,9978,34.21,19.5,9.93,36.36,3000,0,905884.24,2298930.35,279362.17,38.07,27.97,1616,46.72,5.07,1.39,6.41,3000,0,910882.74,2441006.99,137285.54
United Kingdom,Europe & Central Asia,2019,EXPIMP,Food Products,11369112.51,26356350.91,4.55,6.22,,,,4.04,4.03,6318,6.46,45.3,7.03,41.22,131.26,0,102098.79,256008.96,522696.9,16.06,11.36,1538,43.76,5.4,2.17,10.21,152.39,0,170313.2,505606.21,273099.66
United Kingdom,Latin America & Caribbean,2019,EXPIMP,Food Products,840921.72,1913140.34,10.4,17.74,,,,6.85,7.56,6581,6.58,56.06,5.76,31.61,149.59,0,511035.12,848471.88,1058650.67,18.41,13.62,1476,44.31,5.08,2.01,9.35,149.59,0,547401.36,1174924.64,732197.91
United Kingdom,Middle East & North Africa,2019,EXPIMP,Food Products,1107989.34,102163.43,3.98,0.73,,,,7.15,2.2,5172,13.9,51.62,6.26,28.21,149.59,0,12746.48,23154.28,74572.83,20.13,14.11,1397,43.16,4.65,2.32,11.77,152.39,0,28817.28,96018.61,1708.5
United Kingdom,North America,2019,EXPIMP,Food Products,2775439.94,1279235.89,3.46,1.54,,,,11.78,8.85,2668,26.35,35.46,5.43,32.76,152.39,0,552403.7,910272.34,350155.7,17.88,10.74,1599,42.46,5.32,5.17,26.12,152.39,0,610677.42,1025571.03,234857.02
United Kingdom,South Asia,2019,EXPIMP,Food Products,306787.27,249905.48,3.92,1.52,,,,11.22,10.15,3481,16.75,48.26,6.87,28.12,149.59,0,53818.94,208879.44,34094.57,19.14,12.06,1347,43.73,4.38,3.36,16.72,149.59,0,62786.6,231278.51,11695.49
United Kingdom,Sub-Saharan Africa,2019,EXPIMP,Food Products,517454.21,809120.78,6.85,6.66,,,,2.97,3.51,3398,7.83,69.36,4.21,18.6,152.39,0,141523.06,214936.64,584227.32,16.14,16.54,1333,41.26,5.18,3.74,17.27,152.39,0,145115.46,645542.71,153621.25
